Gene,_SCORE_GRP10_,_SCORE_GRP7_,_SCORE_GRP5_,_SCORE_GRP1_,_SCORE_GRP2_,_SCORE_GRP8_,_SCORE_GRP16_,_SCORE_GRP11_,_SCORE_GRP4_,_SCORE_GRP18_,_SCORE_GRP9_,_SCORE_GRP3_,_SCORE_GRP12_,_SCORE_GRP14_,_SCORE_GRP13_,_SCORE_GRP6_,_SCORE_GRP17_,_SCORE_GRP15_,GRP1|6_R-HSA-1640170|-7.198|Cell Cycle,GRP1|19_GO:0051301|-3.490|cell division,"GRP1|6_R-HSA-69278|-4.558|Cell Cycle, Mitotic",GRP1|6_R-HSA-68886|-2.939|M Phase,GRP1|6_R-HSA-68877|-2.580|Mitotic Prometaphase,GRP1|6_R-HSA-195258|-2.641|RHO GTPase Effectors,GRP1|6_R-HSA-69620|-3.743|Cell Cycle Checkpoints,GRP1|19_GO:0007059|-2.530|chromosome segregation,GRP1|6_R-HSA-73886|-4.309|Chromosome Maintenance,GRP1|6_R-HSA-774815|-2.923|Nucleosome assembly,GRP1|6_R-HSA-606279|-2.923|Deposition of new CENPA-containing nucleosomes at the centromere,GRP2|6_R-HSA-8953897|-3.513|Cellular responses to stimuli,GRP2|6_R-HSA-2262752|-3.571|Cellular responses to stress,GRP2|6_R-HSA-2559583|-4.704|Cellular Senescence,GRP2|6_R-HSA-2559580|-3.367|Oxidative Stress Induced Senescence,GRP2|19_GO:0071103|-3.553|DNA conformation change,GRP2|19_GO:0006323|-3.327|DNA packaging,GRP2|19_GO:0034728|-2.897|nucleosome organization,GRP2|19_GO:0006334|-3.315|nucleosome assembly,GRP2|19_GO:0031497|-2.760|chromatin assembly,GRP2|19_GO:0006333|-2.557|chromatin assembly or disassembly,GRP2|19_GO:0065004|-2.535|protein-DNA complex assembly,GRP2|19_GO:0071824|-2.266|protein-DNA complex subunit organization,GRP2|6_R-HSA-1474165|-3.147|Reproduction,GRP2|6_R-HSA-1500620|-3.462|Meiosis,GRP2|6_R-HSA-912446|-2.735|Meiotic recombination,GRP2|6_R-HSA-1221632|-2.841|Meiotic synapsis,GRP2|6_R-HSA-8878171|-3.243|Transcriptional regulation by RUNX1,GRP2|6_R-HSA-8936459|-2.586|RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,GRP2|6_R-HSA-8939236|-2.230|RUNX1 regulates transcription of genes involved in differentiation of HSCs,GRP2|6_R-HSA-212165|-2.067|Epigenetic regulation of gene expression,GRP2|6_R-HSA-5334118|-3.087|DNA methylation,GRP3|19_GO:0045859|-2.020|regulation of protein kinase activity,GRP3|11_M11|-4.442|PID PRL SIGNALING EVENTS PATHWAY,GRP4|24_hsa05169|-3.704|Epstein-Barr virus infection,GRP4|24_ko05169|-3.587|Epstein-Barr virus infection,GRP4|24_ko01522|-2.599|Endocrine resistance,GRP4|24_hsa01522|-2.599|Endocrine resistance,GRP4|24_ko04914|-2.599|Progesterone-mediated oocyte maturation,GRP4|24_hsa04914|-2.599|Progesterone-mediated oocyte maturation,GRP4|6_R-HSA-194138|-2.455|Signaling by VEGF,GRP4|6_R-HSA-4420097|-2.561|VEGFA-VEGFR2 Pathway,GRP4|24_hsa05418|-2.075|Fluid shear stress and atherosclerosis,GRP4|24_ko05418|-2.125|Fluid shear stress and atherosclerosis,GRP5|19_GO:0080135|-2.585|regulation of cellular response to stress,GRP5|19_GO:0051052|-3.269|regulation of DNA metabolic process,GRP5|19_GO:0006310|-3.650|DNA recombination,GRP5|19_GO:0000724|-3.205|double-strand break repair via homologous recombination,GRP5|19_GO:0006282|-3.302|regulation of DNA repair,GRP5|19_GO:0000725|-3.181|recombinational repair,GRP5|19_GO:2001020|-2.463|regulation of response to DNA damage stimulus,GRP5|19_GO:0006302|-2.260|double-strand break repair,GRP5|19_GO:0000018|-3.624|regulation of DNA recombination,GRP5|19_GO:2000779|-2.750|regulation of double-strand break repair,GRP5|19_GO:0010569|-3.474|regulation of double-strand break repair via homologous recombination,GRP5|19_GO:0051053|-2.277|negative regulation of DNA metabolic process,GRP5|19_GO:0045910|-3.558|negative regulation of DNA recombination,GRP6|19_GO:0043583|-2.513|ear development,GRP6|19_GO:0048839|-2.708|inner ear development,GRP6|19_GO:0060113|-3.147|inner ear receptor cell differentiation,GRP6|19_GO:0060119|-3.558|inner ear receptor cell development,GRP6|19_GO:0042490|-3.048|mechanoreceptor differentiation,GRP6|19_GO:0042471|-2.378|ear morphogenesis,GRP7|19_GO:0046649|-3.513|lymphocyte activation,GRP7|19_GO:0006897|-2.048|endocytosis,GRP7|19_GO:0006909|-2.747|phagocytosis,GRP7|19_GO:0002460|-2.477|adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GRP7|19_GO:0042113|-2.601|B cell activation,GRP7|19_GO:0050871|-3.048|positive regulation of B cell activation,GRP7|19_GO:0002455|-3.420|humoral immune response mediated by circulating immunoglobulin,GRP7|19_GO:0050864|-2.627|regulation of B cell activation,GRP7|19_GO:0016064|-2.557|immunoglobulin mediated immune response,GRP7|19_GO:0019724|-2.535|B cell mediated immunity,GRP7|19_GO:0008037|-2.421|cell recognition,"GRP7|19_GO:0006958|-2.455|complement activation, classical pathway","GRP7|19_GO:0006910|-2.549|phagocytosis, recognition","GRP7|19_GO:0006911|-2.258|phagocytosis, engulfment",GRP7|19_GO:0006956|-2.221|complement activation,GRP7|19_GO:0050853|-2.221|B cell receptor signaling pathway,GRP7|19_GO:0099024|-2.176|plasma membrane invagination,GRP7|19_GO:0010324|-2.108|membrane invagination,GRP8|19_GO:1903047|-3.009|mitotic cell cycle process,GRP8|24_hsa05203|-2.527|Viral carcinogenesis,GRP8|24_ko05203|-2.603|Viral carcinogenesis,GRP8|6_R-HSA-5688426|-2.003|Deubiquitination,GRP8|6_R-HSA-5693538|-3.205|Homology Directed Repair,GRP8|6_R-HSA-5693567|-3.277|HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),GRP8|6_R-HSA-5693532|-2.897|DNA Double-Strand Break Repair,GRP8|6_R-HSA-5693607|-2.574|Processing of DNA double-strand break ends,GRP8|6_R-HSA-157579|-2.399|Telomere Maintenance,GRP8|6_R-HSA-2559582|-2.410|Senescence-Associated Secretory Phenotype (SASP),GRP8|6_R-HSA-2559586|-2.825|DNA Damage/Telomere Stress Induced Senescence,GRP8|19_GO:0044839|-2.075|cell cycle G2/M phase transition,GRP8|19_GO:0000086|-2.167|G2/M transition of mitotic cell cycle,GRP8|11_M40|-2.940|PID E2F PATHWAY,GRP9|19_GO:0071407|-2.892|cellular response to organic cyclic compound,GRP9|19_GO:0071417|-2.045|cellular response to organonitrogen compound,GRP9|24_ko05166|-2.230|HTLV-I infection,GRP9|24_hsa05166|-2.230|HTLV-I infection,GRP9|24_hsa04371|-2.092|Apelin signaling pathway,GRP10|6_R-HSA-109582|-2.096|Hemostasis,GRP10|6_R-HSA-983231|-2.887|Factors involved in megakaryocyte development and platelet production,GRP11|6_R-HSA-382551|-2.359|Transport of small molecules,GRP11|19_GO:0006820|-2.510|anion transport,GRP11|19_GO:0098662|-2.146|inorganic cation transmembrane transport,GRP11|19_GO:0006816|-2.173|calcium ion transport,GRP11|19_GO:0070588|-2.729|calcium ion transmembrane transport,GRP11|19_GO:0060401|-2.760|cytosolic calcium ion transport,GRP11|19_GO:0051208|-2.307|sequestering of calcium ion,GRP11|19_GO:0051282|-2.347|regulation of sequestering of calcium ion,GRP11|19_GO:0097553|-2.125|calcium ion transmembrane import into cytosol,GRP12|19_GO:0001819|-2.695|positive regulation of cytokine production,GRP12|19_GO:0032649|-2.410|regulation of interferon-gamma production,GRP12|19_GO:0032609|-2.410|interferon-gamma production,GRP12|19_GO:0032602|-2.574|chemokine production,GRP12|19_GO:0032642|-2.586|regulation of chemokine production,GRP13|19_GO:0048729|-2.106|tissue morphogenesis,GRP13|19_GO:0001738|-2.599|morphogenesis of a polarized epithelium,GRP14|19_GO:1990266|-2.297|neutrophil migration,GRP14|19_GO:0030593|-2.513|neutrophil chemotaxis,GRP14|19_GO:0071621|-2.277|granulocyte chemotaxis,GRP14|19_GO:0097530|-2.067|granulocyte migration,GRP15|19_GO:0000209|-2.354|protein polyubiquitination,GRP16|19_GO:0006260|-2.195|DNA replication,GRP16|6_R-HSA-453279|-2.067|Mitotic G1 phase and G1/S transition,GRP16|6_R-HSA-69306|-2.249|DNA Replication,GRP17|19_GO:0007281|-2.106|germ cell development,GRP18|24_hsa04550|-2.036|Signaling pathways regulating pluripotency of stem cells,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_
220134,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
6929,0.0,0.1111111111111111,0.07692307692307693,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,11,0,13,0,0,9,0,6,0,9,0,0,0,0,0,0,0,0,2
5566,1.0,0.0,0.0,0.36363636363636365,0.0,0.14285714285714285,0.0,0.8888888888888888,0.8,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.4,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1,7,0,0,2,0,0,0,6,2,2,2,0,5,0,0,0,2,0
79085,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,1
89958,0.0,0.0,0.0,0.09090909090909091,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,15,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0
1184,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0
3503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3009,0.0,0.0,0.38461538461538464,0.0,0.5238095238095238,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,3,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0
3502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
