Cluster,Score,Type,Gene,Symbol,Network
1,1.0,Seed,3009,H1-5,MyList_SUB1
1,1.0,Clustered,8358,H3C2,MyList_SUB1
1,1.0,Clustered,4298,MLLT1,MyList_SUB1
